Bugged;NumberOfCoupledClasses;NumberOfInheritedMethods;NumberPublicMethods;NumberOfAncestors;NumberUserDefinedAttributes;NumberOfPrivateAttributes;NumberOfSubclasses;NumberOfMethods_Mood;NumberOfPolymorphicMethods;NumberOfAttributes;NumberOfProtectedAttributes;Cohesion;NumberOfPublicAttributes
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;5.0;0.0;40.0;0.0;0.0;2.0;0.0;50.0;7.0;11.0;2.0;0.04857142857142857;7.0
False;0.0;0.0;11.0;0.0;1.0;0.0;0.0;11.0;11.0;3.0;0.0;0.15151515151515152;3.0
False;2.0;0.0;8.0;0.0;1.0;7.0;0.0;12.0;8.0;11.0;0.0;0.19444444444444445;4.0
False;2.0;0.0;8.0;0.0;1.0;7.0;0.0;12.0;8.0;11.0;0.0;0.19444444444444445;4.0
False;2.0;0.0;8.0;0.0;1.0;7.0;0.0;12.0;8.0;11.0;0.0;0.19444444444444445;4.0
False;0.0;0.0;5.0;0.0;0.0;4.0;0.0;24.0;4.0;13.0;0.0;0.10648148148148147;9.0
False;0.0;0.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.5;0.0
False;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0;0.0;0.5;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
True;1.0;0.0;5.0;0.0;1.0;1.0;0.0;5.0;5.0;1.0;0.0;0.3333333333333333;0.0
True;1.0;0.0;5.0;0.0;1.0;1.0;0.0;5.0;5.0;1.0;0.0;0.3333333333333333;0.0
True;1.0;0.0;5.0;0.0;1.0;1.0;0.0;5.0;5.0;1.0;0.0;0.3333333333333333;0.0
False;2.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.7;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;3.0;1.0;0.5;1.0
True;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;3.0;1.0;0.5;1.0
True;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;3.0;1.0;0.5;1.0
True;2.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;3.0;1.0;0.5;1.0
True;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.4166666666666667;0.0
True;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.4166666666666667;0.0
False;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.5;0.0
False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
False;0.0;0.0;5.0;0.0;0.0;4.0;0.0;6.0;4.0;5.0;0.0;0.2222222222222222;1.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.5;1.0
False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0
False;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;5.0;8.0;0.0;0.2916666666666667;8.0
False;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0
False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;2.0;0.0;0.3;2.0
False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;2.0;0.0;0.3;2.0
False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.4444444444444444;1.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.5;0.0
False;1.0;0.0;9.0;0.0;1.0;2.0;0.0;9.0;8.0;4.0;0.0;0.24444444444444444;2.0
False;1.0;0.0;9.0;0.0;1.0;2.0;0.0;9.0;8.0;4.0;0.0;0.24444444444444444;2.0
False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;0.0;0.6666666666666666;2.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.5;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.5;1.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;8.0;5.0;0.0;0.125;5.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.5;0.0
False;1.0;0.0;6.0;0.0;2.0;0.0;0.0;6.0;6.0;3.0;0.0;0.16666666666666666;3.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
