MethodLength_75%;CyclomaticComplexity_min;NumberOfProtectedMethod_count;NestedIfElseDepth_count;NumberOfProtectedMethod_std;ExecutableStatementCount_50%;NestedTryDepth_25%;CyclomaticComplexity_mean;NCSSForThisFile_count;BooleanExpressionComplexity_min;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_min;ClassDataAbstractionCoupling_50%;ClassFanOutComplexity_min;ExecutableStatementCount_75%;NPathComplexity_min;ClassDataAbstractionCoupling_mean;AnonymousInnerClassLength_50%;AnonymousInnerClassLength_25%;NPathComplexity_mean;NCSSForThisMethod_min;NumberOfMethods_Checkstyle_count;FileLength_max;NumberOfPublicMethods_Checkstyle_mean;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_25%;ThrowsCount_25%;MethodLength_min;ClassDataAbstractionCoupling_75%;ThrowsCount_mean;NCSSForThisClass_min;NumberOfPackageMethod_max;ExecutableStatementCount_count;CyclomaticComplexity_25%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ClassDataAbstractionCoupling_std;FileLength_count;NestedIfElseDepth_min;NestedIfElseDepth_std;NPathComplexity_count;NumberOfPackageMethod_50%;NestedIfElseDepth_max;NestedTryDepth_max;NestedTryDepth_75%;ThrowsCount_75%;ClassFanOutComplexity_std;ThrowsCount_max;NCSSForThisClass_count;NumberOfProtectedMethod_min;NestedForDepth_mean;NumberOfProtectedMethod_75%;ClassFanOutComplexity_count;ClassFanOutComplexity_max;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_std;ThrowsCount_50%;MethodLength_25%;NumberOfPrivateMethod_count;ThrowsCount_std;ThrowsCount_min;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_min;NumberOfProtectedMethod_50%;NestedForDepth_max;CyclomaticComplexity_count;NestedTryDepth_mean;NumberOfPrivateMethod_mean;NestedForDepth_75%;NCSSForThisClass_mean;NPathComplexity_25%;MethodLength_50%;NCSSForThisMethod_max;NumberOfPrivateMethod_25%;MethodLength_max;FileLength_25%;NCSSForThisMethod_25%;ExecutableStatementCount_25%;FileLength_min;AnonymousInnerClassLength_max;NCSSForThisClass_75%;NumberOfPrivateMethod_50%;FileLength_75%;ExecutableStatementCount_max;NestedIfElseDepth_75%;NestedTryDepth_min;NCSSForThisMethod_75%;Bugged;NCSSForThisMethod_count;NCSSForThisFile_25%;BooleanExpressionComplexity_mean;NCSSForThisClass_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPrivateMethod_max;NumberOfPackageMethod_25%;NCSSForThisFile_max;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_min;NCSSForThisMethod_mean;MethodLength_mean;ExecutableStatementCount_std;NestedTryDepth_count;BooleanExpressionComplexity_25%;NCSSForThisFile_50%;NPathComplexity_75%;NPathComplexity_max;BooleanExpressionComplexity_max;MethodLength_std;ClassDataAbstractionCoupling_count;NumberOfPackageMethod_min;NumberOfMethods_Checkstyle_75%;NCSSForThisFile_min;ClassDataAbstractionCoupling_25%;FileLength_50%;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_count;NestedForDepth_25%;BooleanExpressionComplexity_50%;CyclomaticComplexity_max;NPathComplexity_50%;BooleanExpressionComplexity_std;NPathComplexity_std;ThrowsCount_count;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_mean;ClassFanOutComplexity_mean;BooleanExpressionComplexity_count;NestedIfElseDepth_50%;NumberOfPrivateMethod_min;NCSSForThisClass_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_max;NumberOfProtectedMethod_max;NCSSForThisMethod_std;MethodLength_count;NumberOfProtectedMethod_25%;NestedForDepth_count;AnonymousInnerClassLength_count;NumberOfPrivateMethod_std;NestedIfElseDepth_25%;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_75%;NestedTryDepth_std;ClassFanOutComplexity_50%;NestedForDepth_std;FileLength_mean;ExecutableStatementCount_min;NCSSForThisClass_50%;AnonymousInnerClassLength_std;NCSSForThisFile_std;NCSSForThisFile_75%;NCSSForThisMethod_50%;NumberOfProtectedMethod_mean;FileLength_std;NumberOfPublicMethods_Checkstyle_max;CyclomaticComplexity_50%;NumberOfPrivateMethod_75%;NumberOfMethods_Checkstyle_std;NestedForDepth_min;NumberOfPublicMethods_Checkstyle_75%;ClassFanOutComplexity_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_mean;CyclomaticComplexity_std;CyclomaticComplexity_75%
24.0;1.0;2.0;2.0;0.0;9.0;0.0;3.5;2.0;0.0;1.5;2.0;0.0;0.0;3.0;0.0;13.0;1.0;3.0;0.0;0.0;5.5;2.0;2.0;79.0;1.0;1.4142135623730951;5.75;0.0;3.0;4.5;0.0;0.0;0.0;2.0;2.25;0.75;0.0;4.242640687119285;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;11.31370849898476;0.0;2.0;0.0;1.5;0.0;2.0;16.0;1.0;0.0;0.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.75;11.5;3.25;17.0;20.0;0.0;31.0;19.75;6.5;5.0;0.0;0.0;17.25;0.0;59.25;17.0;0.0;0.0;15.5;False;2.0;10.0;0.5;16.263455967290593;1.0;0.0;0.0;40.0;0.0;0.0;11.0;17.0;11.31370849898476;2.0;0.25;20.0;7.75;10.0;1.0;19.798989873223327;2.0;0.0;1.5;0.0;1.5;39.5;0.5;2.0;1.25;0.5;6.0;5.5;0.7071067811865476;6.363961030678928;2.0;2.0;0.0;8.0;2.0;0.0;0.0;23.0;9.0;0.0;6.0;0.0;12.727922061357855;2.0;0.0;2.0;2.0;0.0;0.0;20.0;1.0;12.0;0.0;8.0;0.7071067811865476;39.5;1.0;11.5;0.0;28.284271247461906;30.0;11.0;0.0;55.86143571373726;2.0;3.5;0.0;1.4142135623730951;1.0;1.5;4.0;0.5;0.0;3.5355339059327378;4.75
7.0;1.0;11.0;11.0;0.0;1.0;0.0;1.5454545454545454;11.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;3.5;1.0;0.2727272727272727;0.0;0.0;1.7272727272727273;2.0;11.0;147.0;0.9090909090909092;3.0151134457776365;0.0;0.0;3.0;0.0;0.18181818181818185;0.0;0.0;11.0;1.0;0.0;0.0;0.9045340337332909;11.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;4.22115882408869;1.0;11.0;0.0;0.0;0.0;11.0;14.0;0.0;0.0;0.0;3.0;11.0;0.4045199174779453;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.09090909090909093;0.0;5.8181818181818175;1.0;3.0;18.0;0.0;21.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;4.5;False;11.0;0.0;0.09090909090909093;19.296726052976872;0.0;1.0;0.0;82.0;0.0;0.0;4.818181818181818;6.363636363636362;4.676828762390951;11.0;0.0;0.0;2.5;4.0;1.0;5.954371961386478;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;3.0;1.0;0.30151134457776363;1.1037127426019049;11.0;11.0;0.0;1.2727272727272727;11.0;0.0;0.0;64.0;3.5454545454545454;0.0;3.0;0.0;5.306942280036251;11.0;0.0;11.0;11.0;0.3015113445777636;0.0;7.454545454545454;1.0;0.0;0.0;0.0;0.0;13.363636363636365;1.0;0.0;0.0;24.72393025537661;0.0;2.0;0.0;44.32216765293126;10.0;1.0;0.0;3.3166247903554;0.0;0.0;0.0;0.0;0.0;0.8201995322647243;2.0
4.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;4.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11.0;3.0;1.0;1.0;0.0;5.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;3.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;11.0;7.0;0.0;11.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;7.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;11.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
15.0;3.0;1.0;1.0;0.0;8.0;0.0;3.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;6.0;8.0;4.0;1.0;0.0;0.0;4.0;11.0;1.0;69.0;0.0;0.0;26.0;0.0;15.0;1.0;0.0;26.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;1.0;6.0;3.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;26.0;4.0;15.0;11.0;0.0;15.0;69.0;11.0;8.0;69.0;0.0;26.0;0.0;69.0;8.0;0.0;0.0;11.0;False;1.0;31.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;1.0;11.0;15.0;0.0;1.0;0.0;31.0;4.0;4.0;0.0;0.0;1.0;0.0;3.0;31.0;1.0;69.0;3.0;1.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;3.0;0.0;6.0;1.0;0.0;0.0;26.0;8.0;0.0;1.0;3.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;31.0;3.0;6.0;0.0;6.0;0.0;69.0;8.0;26.0;0.0;0.0;31.0;11.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;3.0
11.5;1.0;10.0;10.0;0.0;3.0;0.0;2.7;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;3.75;1.0;0.1;0.0;0.0;3.4;2.0;10.0;168.0;0.6;1.897366596101028;0.0;0.0;3.0;0.0;0.2;0.0;0.0;10.0;2.0;0.0;0.0;0.31622776601683794;10.0;0.0;0.31622776601683794;10.0;0.0;1.0;0.0;0.0;0.0;3.794733192202056;2.0;10.0;0.0;0.0;0.0;10.0;12.0;0.0;0.0;0.0;6.25;10.0;0.6324555320336759;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.4;0.0;8.0;2.0;7.0;17.0;0.0;26.0;0.0;4.25;3.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;6.5;False;10.0;0.0;0.1;25.29822128134704;0.0;4.0;0.0;91.0;0.0;0.0;6.3;9.7;3.5213633723318023;10.0;0.0;0.0;5.0;8.0;1.0;6.9610024820822725;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;6.0;2.0;0.31622776601683794;2.7968235951204043;10.0;10.0;0.1;1.2;10.0;0.0;0.0;80.0;4.2;0.0;1.0;0.0;4.547282460742656;10.0;0.0;10.0;10.0;1.2649110640673518;0.0;9.1;1.0;0.0;0.0;0.0;0.0;16.8;1.0;0.0;0.0;28.776726707532248;0.0;5.0;0.0;53.12626469082877;6.0;2.0;0.0;3.1622776601683795;0.0;0.0;0.0;0.0;0.0;1.7029386365926402;3.5
4.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;4.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;2.0;8.0;1.0;1.0;2.0;0.0;0.0;1.0;2.0;1.0;66.0;0.0;0.0;24.0;0.0;3.0;2.0;0.0;24.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;8.0;4.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;24.0;1.0;3.0;2.0;0.0;3.0;66.0;2.0;1.0;66.0;0.0;24.0;0.0;66.0;1.0;0.0;0.0;2.0;False;1.0;29.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;2.0;2.0;3.0;0.0;1.0;0.0;29.0;1.0;1.0;0.0;0.0;1.0;0.0;4.0;29.0;2.0;66.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;8.0;1.0;0.0;0.0;24.0;1.0;0.0;2.0;4.0;0.0;1.0;4.0;1.0;1.0;0.0;0.0;29.0;4.0;8.0;0.0;8.0;0.0;66.0;1.0;24.0;0.0;0.0;29.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0
12.0;3.0;1.0;1.0;0.0;6.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;3.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;12.0;8.0;0.0;12.0;0.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;8.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;12.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
8.0;2.0;1.0;1.0;0.0;5.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;8.0;6.0;0.0;8.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;6.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
5.5;1.0;6.0;6.0;0.0;1.5;0.0;1.6666666666666667;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;1.0;0.5;0.0;0.0;1.6666666666666667;2.0;6.0;87.0;1.0;2.449489742783178;0.0;0.0;3.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;1.224744871391589;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.6742346141747673;0.0;6.0;0.0;0.0;0.0;6.0;9.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5.5;1.0;3.5;7.0;0.0;11.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;3.75;False;6.0;0.0;0.0;13.472193585307481;0.0;0.0;0.0;43.0;0.0;0.0;3.333333333333333;5.0;1.5491933384829668;6.0;0.0;0.0;1.75;4.0;0.0;3.1622776601683795;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;1.0;0.0;1.2110601416389966;6.0;6.0;0.0;1.5;6.0;0.0;0.0;33.0;2.0;0.0;3.0;0.0;1.96638416050035;6.0;0.0;6.0;6.0;0.0;0.0;7.166666666666668;1.0;0.0;0.0;0.0;0.0;14.5;1.0;0.0;0.0;17.55467648994611;0.0;2.5;0.0;35.51760127035608;6.0;1.0;0.0;2.449489742783178;0.0;0.0;0.0;0.0;0.0;1.2110601416389966;1.75
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.0;1.0;7.0;7.0;0.0;1.0;0.0;2.4285714285714284;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;4.5;0.0;0.5714285714285714;0.0;0.0;3.4285714285714284;2.0;7.0;129.0;1.0;2.6457513110645907;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;1.5118578920369092;7.0;0.0;0.3779644730092273;7.0;0.0;1.0;0.0;0.0;0.0;4.9135381491199555;0.0;7.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;8.142857142857142;0.5;4.0;19.0;0.0;26.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;6.0;False;7.0;0.0;0.14285714285714285;21.54397496152596;0.0;0.0;0.0;71.0;0.0;0.0;5.571428571428571;8.142857142857142;4.423960733486291;7.0;0.0;0.0;3.0;16.0;1.0;8.414839499926533;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;1.0;0.3779644730092273;5.711308748355986;7.0;7.0;0.14285714285714285;1.8571428571428568;7.0;0.0;0.0;57.0;3.7142857142857135;0.0;4.0;0.0;6.241184258807054;7.0;0.0;7.0;7.0;0.0;0.0;10.142857142857142;1.0;0.0;0.0;0.0;0.0;18.428571428571427;1.0;0.0;0.0;26.835477583655127;0.0;2.0;0.0;48.75741701819032;7.0;2.0;0.0;2.6457513110645907;0.0;0.0;0.0;0.0;0.0;2.14919697074224;2.5
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;21.0;21.0;0.0;1.0;0.0;1.0;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;1.0;1.0;0.2857142857142857;0.0;0.0;1.0;2.0;21.0;321.0;1.0;4.58257569495584;0.0;0.0;3.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;0.0;1.3093073414159546;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;2.618614682831909;0.0;21.0;0.0;0.0;0.0;21.0;12.0;0.0;0.0;0.0;3.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;2.095238095238096;1.0;3.0;3.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;False;21.0;0.0;0.0;9.601587170383665;0.0;0.0;0.0;61.0;0.0;0.0;2.0476190476190474;3.0476190476190474;0.2182178902359924;21.0;0.0;0.0;1.0;1.0;0.0;0.2182178902359924;21.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0;1.0;0.0;0.0;21.0;21.0;0.0;0.5714285714285714;21.0;0.0;0.0;44.0;1.0476190476190477;0.0;6.0;0.0;0.2182178902359924;21.0;0.0;21.0;21.0;0.0;0.0;2.9047619047619047;1.0;0.0;0.0;0.0;0.0;15.285714285714285;1.0;0.0;0.0;13.311291304395535;0.0;2.0;0.0;70.04794276575358;21.0;1.0;0.0;4.58257569495584;0.0;0.0;0.0;0.0;0.0;0.0;1.0
